
 num     #instances         #bytes  class name
1940:             1             24  [Lorg.springframework.boot.context.ConfigurationWarningsApplicationContextInitializer$Check;
1941:             1             24  [Lorg.springframework.boot.context.properties.source.ConfigurationPropertyName$Form;
1942:             1             24  [Lorg.springframework.context.annotation.ConfigurationCondition$ConfigurationPhase;
1943:             1             24  [Lorg.springframework.core.ResolvableType$WildcardBounds$Kind;
1944:             1             24  [Lorg.springframework.core.env.PropertySources;
1945:             1             24  [Lorg.springframework.util.ConcurrentReferenceHashMap$ReferenceType;
1946:             1             24  [Lorg.springframework.util.ConcurrentReferenceHashMap$Restructure;
1947:             1             24  [Lsun.launcher.LauncherHelper;
1948:             1             24  [Lsun.misc.JavaSecurityProtectionDomainAccess$ProtectionDomainCache;
1949:             1             24  ch.qos.logback.classic.BasicConfigurator
1950:             1             24  ch.qos.logback.classic.spi.TurboFilterList
1951:             1             24  ch.qos.logback.classic.util.ContextSelectorStaticBinder
1952:             1             24  com.fasterxml.jackson.annotation.JsonFormat$Features
1953:             1             24  com.fasterxml.jackson.annotation.JsonSetter$Value
1954:             1             24  com.fasterxml.jackson.core.util.Separators
1955:             1             24  com.fasterxml.jackson.databind.cfg.ContextAttributes$Impl
1956:             1             24  com.fasterxml.jackson.databind.introspect.AnnotatedClass$Creators
1957:             1             24  com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector
1958:             1             24  com.fasterxml.jackson.databind.ser.impl.FailingSerializer
1959:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.LocalDateDeserializer
1960:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.LocalDateTimeDeserializer
1961:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.LocalTimeDeserializer
1962:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.MonthDayDeserializer
1963:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.OffsetTimeDeserializer
1964:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.YearDeserializer
1965:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.YearMonthDeserializer
1966:             1             24  com.fasterxml.jackson.module.paramnames.ParameterNamesAnnotationIntrospector
1967:             1             24  com.sun.beans.util.Cache$Kind$1
1968:             1             24  com.sun.beans.util.Cache$Kind$2
1969:             1             24  com.sun.beans.util.Cache$Kind$3
1970:             1             24  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport
1971:             1             24  com.sun.jmx.mbeanserver.MXBeanLookup
1972:             1             24  com.sun.jmx.remote.util.ClassLogger
1973:             1             24  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration
1974:             1             24  com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl$ContentDriver
1975:             1             24  com.sun.org.apache.xerces.internal.impl.XMLNSDocumentScannerImpl$NSContentDriver
1976:             1             24  com.sun.org.apache.xerces.internal.impl.msg.XMLMessageFormatter
1977:             1             24  com.sun.org.apache.xerces.internal.impl.validation.ValidationManager
1978:             1             24  com.sun.org.apache.xerces.internal.parsers.AbstractSAXParser$LocatorProxy
1979:             1             24  com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager
1980:             1             24  java.lang.Class$1
1981:             1             24  java.lang.ClassValue$Version
1982:             1             24  java.lang.Double
1983:             1             24  java.lang.Package$1
1984:             1             24  java.lang.invoke.MethodHandleImpl$4
1985:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet
1986:             1             24  java.net.Inet6AddressImpl
1987:             1             24  java.net.SocketPermissionCollection
1988:             1             24  java.security.AllPermissionCollection
1989:             1             24  java.security.Policy$PolicyInfo
1990:             1             24  java.security.Policy$UnsupportedEmptyCollection
1991:             1             24  java.security.ProtectionDomain$2$1
1992:             1             24  java.time.format.DecimalStyle
1993:             1             24  java.time.temporal.IsoFields$Field$1
1994:             1             24  java.time.temporal.IsoFields$Field$2
1995:             1             24  java.time.temporal.IsoFields$Field$3
1996:             1             24  java.time.temporal.IsoFields$Field$4
1997:             1             24  java.time.zone.TzdbZoneRulesProvider
1998:             1             24  java.util.AbstractMap$1$1
1999:             1             24  java.util.Collections$EmptyMap
2000:             1             24  java.util.Collections$SynchronizedRandomAccessList
2001:             1             24  java.util.Collections$UnmodifiableList
2002:             1             24  java.util.Locale$Cache
2003:             1             24  java.util.PropertyPermissionCollection
2004:             1             24  java.util.ResourceBundle$Control$CandidateListCache
2005:             1             24  java.util.concurrent.ConcurrentSkipListMap$Node
2006:             1             24  java.util.concurrent.TimeUnit$1
2007:             1             24  java.util.concurrent.TimeUnit$2
2008:             1             24  java.util.concurrent.TimeUnit$3
2009:             1             24  java.util.concurrent.TimeUnit$4
2010:             1             24  java.util.concurrent.TimeUnit$5
2011:             1             24  java.util.concurrent.TimeUnit$6
2012:             1             24  java.util.concurrent.TimeUnit$7
2013:             1             24  java.util.logging.LogManager$LoggerContext
2014:             1             24  java.util.logging.LoggingPermission
2015:             1             24  java.util.stream.Collectors$$Lambda$325/1877453512
2016:             1             24  javax.el.ExpressionFactory$CacheKey
2017:             1             24  javax.el.Util$CacheKey
2018:             1             24  javax.websocket.CloseReason
2019:             1             24  org.apache.catalina.ContainerEvent
2020:             1             24  org.apache.catalina.core.ApplicationContextFacade
2021:             1             24  org.apache.catalina.core.StandardContext$ContextFilterMaps
2022:             1             24  org.apache.catalina.mapper.Mapper$ContextList
2023:             1             24  org.apache.catalina.mapper.Mapper$MappedContext
2024:             1             24  org.apache.catalina.mapper.Mapper$MappedWrapper
2025:             1             24  org.apache.catalina.webresources.TomcatURLStreamHandlerFactory
2026:             1             24  org.apache.coyote.AbstractProtocol$AsyncTimeout
2027:             1             24  org.apache.logging.log4j.spi.LoggerRegistry
2028:             1             24  org.apache.naming.StringManager
2029:             1             24  org.apache.tomcat.util.descriptor.web.ErrorPage
2030:             1             24  org.apache.tomcat.util.net.NioBlockingSelector
2031:             1             24  org.apache.tomcat.util.net.NioEndpoint$Acceptor
2032:             1             24  org.apache.tomcat.websocket.WsExtension
2033:             1             24  org.hibernate.validator.internal.engine.MethodValidationConfiguration
2034:             1             24  org.hibernate.validator.internal.engine.valueextraction.ValueExtractorManager
2035:             1             24  org.hibernate.validator.internal.metadata.provider.ProgrammaticMetaDataProvider
2036:             1             24  org.hibernate.validator.internal.util.ConcurrentReferenceHashMap$Option
2037:             1             24  org.slf4j.helpers.SubstituteLoggerFactory
2038:             1             24  org.slf4j.impl.StaticLoggerBinder
2039:             1             24  org.springframework.aop.framework.JdkDynamicAopProxy
2040:             1             24  org.springframework.aop.support.DefaultPointcutAdvisor
2041:             1             24  org.springframework.aop.support.annotation.AnnotationClassFilter
